ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1981-09-01,186.39182363799998,26.73724091621893,337.5151310924771,186.39182363799998,186.39182363799998,-10.91383873523438,-10.91383873523438,-10.91383873523438,-10.91383873523438,-10.91383873523438,-10.91383873523438,0.0,0.0,0.0,175.4779849027656
1981-10-01,188.90141144225626,35.29476139616173,335.9601105309272,188.90141144225626,188.90141144225626,-2.3386302171113167,-2.3386302171113167,-2.3386302171113167,-2.3386302171113167,-2.3386302171113167,-2.3386302171113167,0.0,0.0,0.0,186.56278122514493
1981-11-01,191.49465217332107,32.36955729781801,356.350690755462,191.49465217332107,191.49465217332107,-6.076360635186574,-6.076360635186574,-6.076360635186574,-6.076360635186574,-6.076360635186574,-6.076360635186574,0.0,0.0,0.0,185.4182915381345
1981-12-01,194.00423997757736,34.96118335303114,348.3634959507602,194.00423997757736,194.00423997757736,4.970946134831425,4.970946134831425,4.970946134831425,4.970946134831425,4.970946134831425,4.970946134831425,0.0,0.0,0.0,198.97518611240878
1982-01-01,196.59748070864217,37.30959603410126,338.12642270250683,196.59748070864217,196.59748070864217,-10.481685233992165,-10.481685233992165,-10.481685233992165,-10.481685233992165,-10.481685233992165,-10.481685233992165,0.0,0.0,0.0,186.11579547465
1982-02-01,199.19072143970698,31.137756840186277,352.0528872044855,199.19072143970698,199.19072143970698,-1.8931219700764386,-1.8931219700764386,-1.8931219700764386,-1.8931219700764386,-1.8931219700764386,-1.8931219700764386,0.0,0.0,0.0,197.29759946963054
1982-03-01,201.53300339034615,23.36148043989773,330.5893864195601,201.53300339034615,201.53300339034615,-30.282544782204464,-30.282544782204464,-30.282544782204464,-30.282544782204464,-30.282544782204464,-30.282544782204464,0.0,0.0,0.0,171.25045860814168
1982-04-01,204.12624412141096,55.410688021072716,363.06301617350346,204.12624412141096,204.12624412141096,5.673651335021156,5.673651335021156,5.673651335021156,5.673651335021156,5.673651335021156,5.673651335021156,0.0,0.0,0.0,209.79989545643213
1982-05-01,206.63583196503654,52.5609063714371,366.89051397182396,206.63583196503654,206.63583196503654,6.3175706738672615,6.3175706738672615,6.3175706738672615,6.3175706738672615,6.3175706738672615,6.3175706738672615,0.0,0.0,0.0,212.9534026389038
1982-06-01,209.22907273678294,49.748497198237835,340.5688803800588,209.22907273678294,209.22907273678294,-14.182958035002404,-14.182958035002404,-14.182958035002404,-14.182958035002404,-14.182958035002404,-14.182958035002404,0.0,0.0,0.0,195.04611470178054
1982-07-01,211.73866058040846,72.27613830029874,384.1295295066811,211.73866058040846,211.73866058040846,14.371112804033086,14.371112804033086,14.371112804033086,14.371112804033086,14.371112804033086,14.371112804033086,0.0,0.0,0.0,226.10977338444155
1982-08-01,214.33190135215492,75.61402338182371,383.2232773314723,214.33190135215492,214.33190135215492,11.513475575219381,11.513475575219381,11.513475575219381,11.513475575219381,11.513475575219381,11.513475575219381,0.0,0.0,0.0,225.8453769273743
1982-09-01,216.92514212390128,55.26449952441944,349.4452923280684,216.92514212390128,216.92514212390128,-11.574967960766882,-11.574967960766882,-11.574967960766882,-11.574967960766882,-11.574967960766882,-11.574967960766882,0.0,0.0,0.0,205.3501741631344
1982-10-01,219.43472996752686,44.56055377917693,354.55564970070253,219.43472996752686,219.43472996752686,-21.40603900545626,-21.40603900545626,-21.40603900545626,-21.40603900545626,-21.40603900545626,-21.40603900545626,0.0,0.0,0.0,198.0286909620706
1982-11-01,222.02797073927323,51.04776826849515,356.5187630003628,222.02797073927323,222.02797073927323,-13.643375863320083,-13.643375863320083,-13.643375863320083,-13.643375863320083,-13.643375863320083,-13.643375863320083,0.0,0.0,0.0,208.38459487595316
