ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1988-03-01,448.7737220085659,-24.075970260600187,1121.9609417729007,448.7737220085659,448.7737220085659,104.37428231991028,104.37428231991028,104.37428231991028,104.37428231991028,104.37428231991028,104.37428231991028,0.0,0.0,0.0,553.1480043284762
1988-04-01,452.62374483257304,-159.0768326133981,1060.1590244078602,452.62374483257304,452.62374483257304,0.18498458547427657,0.18498458547427657,0.18498458547427657,0.18498458547427657,0.18498458547427657,0.18498458547427657,0.0,0.0,0.0,452.80872941804734
1988-05-01,456.3495733719347,-182.5777976763008,938.9657359465042,456.3495733719347,456.3495733719347,-78.59549738185535,-78.59549738185535,-78.59549738185535,-78.59549738185535,-78.59549738185535,-78.59549738185535,0.0,0.0,0.0,377.75407599007934
1988-06-01,460.1995961959418,-214.96180077379424,947.3400339691212,460.1995961959418,460.1995961959418,-96.33595094206812,-96.33595094206812,-96.33595094206812,-96.33595094206812,-96.33595094206812,-96.33595094206812,0.0,0.0,0.0,363.8636452538737
1988-07-01,463.9254247353036,-160.68744453470512,910.0900082198656,463.9254247353036,463.9254247353036,-78.86469453457306,-78.86469453457306,-78.86469453457306,-78.86469453457306,-78.86469453457306,-78.86469453457306,0.0,0.0,0.0,385.0607302007305
1988-08-01,467.7754475593107,-156.7705297319529,967.134685491748,467.7754475593107,467.7754475593107,-77.53858485613762,-77.53858485613762,-77.53858485613762,-77.53858485613762,-77.53858485613762,-77.53858485613762,0.0,0.0,0.0,390.2368627031731
1988-09-01,471.62547038331775,-145.80610684004114,949.8999373581569,471.62547038331775,471.62547038331775,-21.1212959099394,-21.1212959099394,-21.1212959099394,-21.1212959099394,-21.1212959099394,-21.1212959099394,0.0,0.0,0.0,450.5041744733783
1988-10-01,475.35129892267946,-62.227825074704896,1024.558381622984,475.35129892267946,475.35129892267946,-27.668764174841126,-27.668764174841126,-27.668764174841126,-27.668764174841126,-27.668764174841126,-27.668764174841126,0.0,0.0,0.0,447.68253474783836
1988-11-01,479.20132174668663,-176.21138323889434,980.9474242083801,479.20132174668663,479.20132174668663,-45.918188438380675,-45.918188438380675,-45.918188438380675,-45.918188438380675,-45.918188438380675,-45.918188438380675,0.0,0.0,0.0,433.28313330830593
1988-12-01,482.92715028604835,-179.89695596717738,942.5574466624287,482.92715028604835,482.92715028604835,-83.63801247915885,-83.63801247915885,-83.63801247915885,-83.63801247915885,-83.63801247915885,-83.63801247915885,0.0,0.0,0.0,399.28913780688947
1989-01-01,486.7968291284241,-115.08205248889371,1001.870946107447,486.7968291284241,486.7968291284241,-81.51037931194749,-81.51037931194749,-81.51037931194749,-81.51037931194749,-81.51037931194749,-81.51037931194749,0.0,0.0,0.0,405.28644981647665
1989-02-01,490.66650797079984,-174.11450968770453,879.0999883139805,490.66650797079984,490.66650797079984,-131.47419324633643,-131.47419324633643,-131.47419324633643,-131.47419324633643,-131.47419324633643,-131.47419324633643,0.0,0.0,0.0,359.1923147244634
1989-03-01,494.1617017639136,-25.5713649354328,1058.0595976785607,494.1617017639136,494.1617017639136,9.444626340444893,9.444626340444893,9.444626340444893,9.444626340444893,9.444626340444893,9.444626340444893,0.0,0.0,0.0,503.60632810435845
1989-04-01,498.0313806062893,-70.58230209998965,999.6143417589486,498.0313806062893,498.0313806062893,-32.33522704765756,-32.33522704765756,-32.33522704765756,-32.33522704765756,-32.33522704765756,-32.33522704765756,0.0,0.0,0.0,465.69615355863175
1989-05-01,501.77623109891107,-144.9492051852529,995.5713567048344,501.77623109891107,501.77623109891107,-60.601883288884515,-60.601883288884515,-60.601883288884515,-60.601883288884515,-60.601883288884515,-60.601883288884515,0.0,0.0,0.0,441.1743478100266
1989-06-01,505.64590994128685,-105.65702853383652,992.8264575264723,505.64590994128685,505.64590994128685,-66.48741662165419,-66.48741662165419,-66.48741662165419,-66.48741662165419,-66.48741662165419,-66.48741662165419,0.0,0.0,0.0,439.15849331963267
1989-07-01,509.3907604339086,-77.86291221447273,1014.6400252189522,509.3907604339086,509.3907604339086,-53.0418436478168,-53.0418436478168,-53.0418436478168,-53.0418436478168,-53.0418436478168,-53.0418436478168,0.0,0.0,0.0,456.3489167860918
1989-08-01,513.2604392762845,-123.28993349308591,1037.580481123065,513.2604392762845,513.2604392762845,-66.77164483129735,-66.77164483129735,-66.77164483129735,-66.77164483129735,-66.77164483129735,-66.77164483129735,0.0,0.0,0.0,446.48879444498715
1989-09-01,517.1301181186602,-89.20302968620373,1028.9037157627147,517.1301181186602,517.1301181186602,-43.08183460458895,-43.08183460458895,-43.08183460458895,-43.08183460458895,-43.08183460458895,-43.08183460458895,0.0,0.0,0.0,474.0482835140713
